1,1,1,آذرشهر
2,1,1,تیمورلو
3,1,1,ممقان
4,1,1,گوگان
5,1,2,اسکو
6,1,2,ایلخچی
7,1,2,سهند
8,1,3,اهر
9,1,3,هوراند
10,1,4,بستان آباد
11,1,4,تیکمه داش
12,1,5,بناب
13,1,6,باسمنج
14,1,6,تبریز
15,1,6,خسروشاه
16,1,6,سردرود
17,1,7,جلفا
18,1,7,سیه رود
19,1,7,هادیشهر
20,1,8,خمارلو
21,1,9,دوزدوزان
22,1,9,سراب
23,1,9,شربیان
24,1,9,مهربان
25,1,10,تسوج
26,1,10,خامنه
27,1,10,سیس
28,1,10,شبستر
29,1,10,شرفخانه
30,1,10,شندآباد
31,1,10,صوفیان
32,1,10,وایقان
33,1,10,کوزه کنان
34,1,11,جوان قلعه
35,1,11,عجب شیر
36,1,12,خداجو(خراجو)
37,1,12,مراغه
38,1,13,بناب مرند
39,1,13,زنوز
40,1,13,مرند
41,1,13,کشکسرای
42,1,13,یامچی
43,1,14,لیلان
44,1,14,مبارک شهر
45,1,14,ملکان
46,1,15,آقکند
47,1,15,اچاچی
48,1,15,ترک
49,1,15,ترکمانچای
50,1,15,میانه
51,1,16,بخشایش
52,1,16,خواجه
53,1,16,زرنق
54,1,16,هریس
55,1,16,کلوانق
56,1,17,نظرکهریزی
57,1,17,هشترود
58,1,18,خاروانا
59,1,18,ورزقان
60,1,19,قره آغاج
61,1,20,آبش احمد
62,1,20,کلیبر
63,2,21,ارومیه
64,2,21,سرو
65,2,21,سیلوانه
66,2,21,قوشچی
67,2,21,نوشین
68,2,22,اشنویه
69,2,22,نالوس
70,2,23,بوکان
71,2,23,سیمینه
72,2,24,تکاب
73,2,25,ایواوغلی
74,2,25,خوی
75,2,25,دیزج دیز
76,2,25,زرآباد
77,2,25,فیرورق
78,2,25,قطور
79,2,26,ربط
80,2,26,سردشت
81,2,26,میرآباد
82,2,27,تازه شهر
83,2,27,سلماس
84,2,28,شاهین دژ
85,2,28,محمودآباد
86,2,28,کشاورز
87,2,29,شوط
88,2,29,مرگنلر
89,2,30,بازرگان
90,2,30,ماکو
91,2,31,خلیفان
92,2,31,مهاباد
93,2,32,باروق
94,2,32,میاندوآب
95,2,32,چهاربرج
96,2,33,محمدیار
97,2,33,نقده
98,2,34,نازک علیا
99,2,34,پلدشت
100,2,35,پیرانشهر
101,2,35,گردکشانه
102,2,36,آواجیق
103,2,36,سیه چشمه
104,2,37,قره ضیاءالدین
105,3,38,اردبیل
106,3,38,هیر
107,3,39,بیله سوار
108,3,39,جعفرآباد
109,3,40,خلخال
110,3,40,هشتجین
111,3,40,کلور
112,3,41,سرعین
113,3,42,رضی
114,3,42,فخراباد
115,3,42,قصابه
116,3,42,لاهرود
117,3,42,مرادلو
118,3,42,مشگین شهر
119,3,43,آبی بیگلو
120,3,43,عنبران
121,3,43,نمین
122,3,44,نیر
123,3,44,کوراییم
124,3,45,اسلام اباد
125,3,45,اصلاندوز
126,3,45,تازه کند
127,3,45,پارس آباد
128,3,46,گیوی
129,3,47,تازه کندانگوت
130,3,47,گرمی
131,4,48,آران وبیدگل
132,4,48,ابوزیدآباد
133,4,48,سفیدشهر
134,4,48,نوش آباد
135,4,49,اردستان
136,4,49,زواره
137,4,49,مهاباد
138,4,50,اصفهان
139,4,50,اژیه
140,4,50,بهارستان
141,4,50,تودشک
142,4,50,حسن اباد
143,4,50,زیار
144,4,50,سجزی
145,4,50,قهجاورستان
146,4,50,محمدآباد
147,4,50,نصرآباد
148,4,50,نیک آباد
149,4,50,هرند
150,4,50,ورزنه
151,4,50,کوهپایه
152,4,51,حبیب آباد
153,4,51,خورزوق
154,4,51,دستگرد
155,4,51,دولت آباد
156,4,51,سین
157,4,51,شاپورآباد
158,4,51,کمشچه
159,4,52,افوس
160,4,52,بویین ومیاندشت
161,4,53,تیران
162,4,53,رضوانشهر
163,4,53,عسگران
164,4,54,اصغرآباد
165,4,54,خمینی شهر
166,4,54,درچه
167,4,54,کوشک
168,4,55,خوانسار
169,4,56,جندق
170,4,56,خور
171,4,56,فرخی
172,4,57,دهاقان
173,4,57,گلشن
174,4,58,حنا
175,4,58,سمیرم
176,4,58,ونک
177,4,58,کمه
178,4,59,شاهین شهر
179,4,59,لای بید
180,4,59,میمه
181,4,59,وزوان
182,4,59,گرگاب
183,4,59,گزبرخوار
184,4,60,شهرضا
185,4,60,منظریه
186,4,61,داران
187,4,61,دامنه
188,4,62,برف انبار
189,4,62,فریدونشهر
190,4,63,ابریشم
191,4,63,ایمانشهر
192,4,63,بهاران شهر
193,4,63,زازران
194,4,63,فلاورجان
195,4,63,قهدریجان
196,4,63,پیربکران
197,4,63,کلیشادوسودرجان
198,4,64,باغ بهادران
199,4,64,باغشاد
200,4,64,زاینده رود
201,4,64,زرین شهر
202,4,64,سده لنجان
203,4,64,فولادشهر
204,4,64,ورنامخواست
205,4,64,چرمهین
206,4,64,چمگردان
207,4,65,دیزیچه
208,4,65,زیباشهر
209,4,65,طالخونچه
210,4,65,مبارکه
211,4,65,مجلسی
212,4,65,کرکوند
213,4,66,انارک
214,4,66,بافران
215,4,66,نایین
216,4,67,جوزدان
217,4,67,دهق
218,4,67,علویجه
219,4,67,نجف آباد
220,4,67,کهریزسنگ
221,4,67,گلدشت
222,4,68,بادرود
223,4,68,خالدآباد
224,4,68,طرق رود
225,4,68,نطنز
226,4,69,رزوه
227,4,69,چادگان
228,4,70,برزک
229,4,70,جوشقان قالی
230,4,70,قمصر
231,4,70,مشکات
232,4,70,نیاسر
233,4,70,کاشان
234,4,70,کامو و چوگان
235,4,71,گلشهر
236,4,71,گلپایگان
237,4,71,گوگد
238,5,72,اشتهارد
239,5,73,شهرجدیدهشتگرد
240,5,73,هشتگرد
241,5,73,چهارباغ
242,5,73,کوهسار
243,5,73,گلسار
244,5,74,طالقان
245,5,75,فردیس
246,5,75,مشکین دشت
247,5,76,تنکمان
248,5,76,نظرآباد
249,5,77,آسارا
250,5,77,ماهدشت
251,5,77,محمدشهر
252,5,77,کرج
253,5,77,کمال شهر
254,5,77,گرمدره
255,6,78,آبدانان
256,6,78,سراب باغ
257,6,78,مورموری
258,6,79,ایلام
259,6,79,چوار
260,6,80,ایوان
261,6,80,زرنه
262,6,81,بدره
263,6,82,دره شهر
264,6,82,ماژین
265,6,83,دهلران
266,6,83,موسیان
267,6,83,میمه
268,6,83,پهله
269,6,84,لومار
270,6,85,ارکواز
271,6,85,دلگشا
272,6,85,مهر
273,6,86,صالح آباد
274,6,86,مهران
275,6,87,آسمان آباد
276,6,87,بلاوه
277,6,87,توحید
278,6,87,سرابله
279,6,87,شباب
280,7,88,بوشهر
281,7,88,خارک
282,7,88,عالی شهر
283,7,88,چغادک
284,7,89,آباد
285,7,89,اهرم
286,7,89,دلوار
287,7,90,انارستان
288,7,90,جم
289,7,90,ریز
290,7,91,آب پخش
291,7,91,برازجان
292,7,91,بوشکان
293,7,91,تنگ ارم
294,7,91,دالکی
295,7,91,سعد آباد
296,7,91,شبانکاره
297,7,91,وحدتیه
298,7,91,کلمه
299,7,92,بادوله
300,7,92,خورموج
301,7,92,شنبه
302,7,92,کاکی
303,7,93,آبدان
304,7,93,بردخون
305,7,93,بردستان
306,7,93,بندردیر
307,7,93,دوراهک
308,7,94,امام حسن
309,7,94,بندردیلم
310,7,95,عسلویه
311,7,95,نخل تقی
312,7,96,بندرکنگان
313,7,96,بنک
314,7,96,سیراف
315,7,97,بندرریگ
316,7,97,بندرگناوه
317,8,98,احمد آباد مستوفی
318,8,98,اسلامشهر
319,8,98,چهاردانگه
320,8,99,صالحیه
321,8,99,نسیم شهر
322,8,99,گلستان
323,8,100,تهران
324,8,101,آبسرد
325,8,101,آبعلی
326,8,101,دماوند
327,8,101,رودهن
328,8,101,کیلان
329,8,102,رباطکریم
330,8,102,نصیرشهر
331,8,102,پرند
332,8,103,باقرشهر
333,8,103,حسن آباد
334,8,103,ری
335,8,103,کهریزک
336,8,104,تجریش
337,8,104,شمشک
338,8,104,فشم
339,8,104,لواسان
340,8,105,اندیشه
341,8,105,باغستان
342,8,105,شاهدشهر
343,8,105,شهریار
344,8,105,صباشهر
345,8,105,فردوسیه
346,8,105,وحیدیه
347,8,106,ارجمند
348,8,106,فیروزکوه
349,8,107,قدس
350,8,108,قرچک
351,8,109,صفادشت
352,8,109,ملارد
353,8,110,جوادآباد
354,8,110,ورامین
355,8,111,شریف آباد
356,8,111,فرون اباد
357,8,111,پاکدشت
358,8,112,بومهن
359,8,112,پردیس
360,8,113,پیشوا
361,10,114,ارسک
362,10,114,بشرویه
363,10,115,بیرجند
364,10,116,خوسف
365,10,116,محمدشهر
366,10,117,اسدیه
367,10,117,طبس مسینا
368,10,117,قهستان
369,10,117,گزیک
370,10,118,حاجی آباد
371,10,118,زهان
372,10,119,آیسک
373,10,119,سرایان
374,10,119,سه قلعه
375,10,120,سربیشه
376,10,120,مود
377,10,121,دیهوک
378,10,121,طبس
379,10,121,عشق آباد
380,10,122,اسلامیه
381,10,122,فردوس
382,10,123,آرین شهر
383,10,123,اسفدن
384,10,123,خضری دشت بیاض
385,10,123,قاین
386,10,123,نیمبلوک
387,10,124,شوسف
388,10,124,نهبندان
389,11,125,باخرز
390,11,126,بجستان
391,11,126,یونسی
392,11,127,انابد
393,11,127,بردسکن
394,11,127,شهراباد
395,11,128,شاندیز
396,11,128,طرقبه
397,11,129,تایباد
398,11,129,مشهدریزه
399,11,129,کاریز
400,11,130,احمدابادصولت
401,11,130,تربت جام
402,11,130,صالح آباد
403,11,130,نصرآباد
404,11,130,نیل شهر
405,11,131,بایک
406,11,131,تربت حیدریه
407,11,131,رباط سنگ
408,11,131,کدکن
409,11,132,جغتای
410,11,133,نقاب
411,11,134,خلیل آباد
412,11,134,کندر
413,11,135,خواف
414,11,135,سلامی
415,11,135,سنگان
416,11,135,قاسم آباد
417,11,135,نشتیفان
418,11,136,سلطان آباد
419,11,137,داورزن
420,11,138,درگز
421,11,138,لطف آباد
422,11,138,نوخندان
423,11,138,چاپشلو
424,11,139,جنگل
425,11,139,رشتخوار
426,11,140,دولت آباد
427,11,141,روداب
428,11,141,سبزوار
429,11,141,ششتمد
430,11,142,سرخس
431,11,142,مزدآوند
432,11,143,سفیدسنگ
433,11,143,فرهادگرد
434,11,143,فریمان
435,11,143,قلندرآباد
436,11,144,فیروزه
437,11,144,همت آباد
438,11,145,باجگیران
439,11,145,قوچان
440,11,146,رضویه
441,11,146,مشهد
442,11,146,مشهد ثامن
443,11,146,ملک آباد
444,11,147,شادمهر
445,11,147,فیض آباد
446,11,148,بار
447,11,148,خرو
448,11,148,درود
449,11,148,عشق آباد
450,11,148,قدمگاه
451,11,148,نیشابور
452,11,148,چکنه
453,11,149,چناران
454,11,149,گلبهار
455,11,149,گلمکان
456,11,150,ریوش
457,11,150,کاشمر
458,11,151,شهرزو
459,11,151,کلات
460,11,152,بیدخت
461,11,152,کاخک
462,11,152,گناباد
463,12,153,اسفراین
464,12,153,صفی آباد
465,12,154,بجنورد
466,12,154,حصارگرمخان
467,12,154,چناران شهر
468,12,155,جاجرم
469,12,155,سنخواست
470,12,155,شوقان
471,12,156,راز
472,12,157,زیارت
473,12,157,شیروان
474,12,157,قوشخانه
475,12,157,لوجلی
476,12,158,تیتکانلو
477,12,158,فاروج
478,12,159,آشخانه
479,12,159,آوا
480,12,159,قاضی
481,12,159,پیش قلعه
482,12,160,ایور
483,12,160,درق
484,12,160,گرمه
485,13,161,آبادان
486,13,161,اروندکنار
487,13,161,چویبده
488,13,162,آغاجاری
489,13,163,امیدیه
490,13,163,جایزان
491,13,164,آزادی
492,13,164,اندیمشک
493,13,164,بیدروبه
494,13,164,حسینیه
495,13,164,چم گلک
496,13,165,آبژدان
497,13,165,قلعه خواجه
498,13,166,الهایی
499,13,166,اهواز
500,13,167,ایذه
501,13,167,دهدز
502,13,168,باغ ملک
503,13,168,صیدون
504,13,168,قلعه تل
505,13,168,میداود
506,13,169,شیبان
507,13,169,ملاثانی
508,13,169,ویس
509,13,170,بندرامام خمینی
510,13,170,بندرماهشهر
511,13,170,چمران
512,13,171,بهبهان
513,13,171,تشان
514,13,171,سردشت
515,13,171,منصوریه
516,13,172,حمیدیه
517,13,173,خرمشهر
518,13,173,مقاومت
519,13,173,مینوشهر
520,13,174,حمزه
521,13,174,دزفول
522,13,174,سالند
523,13,174,سیاه منصور
524,13,174,شمس آباد
525,13,174,شهر امام
526,13,174,صفی آباد
527,13,174,میانرود
528,13,174,چغامیش
529,13,175,ابوحمیظه
530,13,175,بستان
531,13,175,سوسنگرد
532,13,175,کوت سیدنعیم
533,13,176,رامشیر
534,13,176,مشراگه
535,13,177,رامهرمز
536,13,178,خنافره
537,13,178,دارخوین
538,13,178,شادگان
539,13,179,الوان
540,13,179,حر
541,13,179,شاوور
542,13,179,شوش
543,13,179,فتح المبین
544,13,180,سرداران
545,13,180,شرافت
546,13,180,شوشتر
547,13,180,گوریه
548,13,181,لالی
549,13,182,مسجدسلیمان
550,13,182,گلگیر
551,13,183,هفتگل
552,13,184,زهره
553,13,184,هندیجان
554,13,185,رفیع
555,13,185,هویزه
556,13,186,کوت عبداله
557,13,187,ترکالکی
558,13,187,جنت مکان
559,13,187,سماله
560,13,187,صالح شهر
561,13,187,گتوند
562,14,188,ابهر
563,14,188,صایین قلعه
564,14,188,هیدج
565,14,189,حلب
566,14,189,زرین آباد
567,14,190,زرین رود
568,14,190,سجاس
569,14,190,سهرورد
570,14,190,قیدار
571,14,190,نوربهار
572,14,190,کرسف
573,14,190,گرماب
574,14,191,خرمدره
575,14,192,ارمغانخانه
576,14,192,زنجان
577,14,192,نیک پی
578,14,193,سلطانیه
579,14,194,آب بر
580,14,194,چورزق
581,14,195,دندی
582,14,195,ماه نشان
583,15,196,آرادان
584,15,196,کهن آباد
585,15,197,امیریه
586,15,197,دامغان
587,15,197,دیباج
588,15,197,کلاته
589,15,198,سرخه
590,15,199,سمنان
591,15,200,بسطام
592,15,200,بیارجمند
593,15,200,رودیان
594,15,200,شاهرود
595,15,200,مجن
596,15,200,کلاته خیج
597,15,201,درجزین
598,15,201,شهمیرزاد
599,15,201,مهدی شهر
600,15,202,میامی
601,15,203,ایوانکی
602,15,203,گرمسار
603,16,204,ایرانشهر
604,16,204,بزمان
605,16,204,بمپور
606,16,204,محمدان
607,16,205,خاش
608,16,205,نوک آباد
609,16,206,گلمورتی
610,16,207,بنجار
611,16,207,زابل
612,16,208,زاهدان
613,16,208,نصرت آباد
614,16,209,زهک
615,16,210,جالق
616,16,210,سراوان
617,16,210,سیرکان
618,16,210,محمدی
619,16,210,گشت
620,16,211,راسک
621,16,211,سرباز
622,16,211,پیشین
623,16,212,سوران
624,16,212,هیدوچ
625,16,213,فنوج
626,16,214,قصرقند
627,16,215,مهرستان
628,16,216,میرجاوه
629,16,217,ادیمی
630,16,218,اسپکه
631,16,218,بنت
632,16,218,نیک شهر
633,16,219,شهرک علی اکبر
634,16,219,محمدآباد
635,16,220,دوست محمد
636,16,221,نگور
637,16,221,چابهار
638,16,222,زرآباد
639,16,222,کنارک
640,17,223,آباده
641,17,223,ایزدخواست
642,17,223,بهمن
643,17,223,سورمق
644,17,223,صغاد
645,17,224,ارسنجان
646,17,225,استهبان
647,17,225,ایج
648,17,225,رونیز
649,17,226,اقلید
650,17,226,حسن اباد
651,17,226,دژکرد
652,17,226,سده
653,17,227,بوانات
654,17,227,حسامی
655,17,227,مزایجان
656,17,227,کره ای
657,17,228,باب انار
658,17,228,جهرم
659,17,228,خاوران
660,17,228,دوزه
661,17,228,قطب آباد
662,17,229,خرامه
663,17,229,سلطان شهر
664,17,230,صفاشهر
665,17,230,قادراباد
666,17,231,خنج
667,17,232,جنت شهر
668,17,232,داراب
669,17,232,دوبرجی
670,17,232,فدامی
671,17,233,مصیری
672,17,233,کوپن
673,17,234,حاجی آباد
674,17,234,دبیران
675,17,234,شهرپیر
676,17,235,سروستان
677,17,235,کوهنجان
678,17,236,اردکان
679,17,236,بیضا
680,17,236,هماشهر
